Cut Edges,Democratic Districts,Republican Districts,Efficiency Gap
766.0,3.0,5.0,-0.13296215732555808
740.0,3.0,5.0,-0.13296215732555808
782.0,3.0,5.0,-0.13296215732555808
804.0,3.0,5.0,-0.13296215732555808
806.0,3.0,5.0,-0.130013421576341
827.0,3.0,5.0,-0.12772928526249208
803.0,3.0,5.0,-0.12958207988151987
820.0,3.0,5.0,-0.13111090541645454
805.0,3.0,5.0,-0.13111090541645454
789.0,3.0,5.0,-0.13624874654818656
794.0,3.0,5.0,-0.1445509942765462
788.0,3.0,5.0,-0.13667885407506827
798.0,3.0,5.0,-0.13667885407506827
813.0,3.0,5.0,-0.13667885407506827
819.0,3.0,5.0,-0.13586831428086577
862.0,3.0,5.0,-0.13586831428086577
823.0,3.0,5.0,-0.13586831428086577
741.0,3.0,5.0,-0.13586831428086577
746.0,3.0,5.0,-0.13918791749587325
736.0,3.0,5.0,-0.13012727356875087
737.0,3.0,5.0,-0.12454019530707641
719.0,3.0,5.0,-0.12454019530707641
718.0,3.0,5.0,-0.12824146495734406
693.0,3.0,5.0,-0.12824146495734406
678.0,3.0,5.0,-0.12766726832353711
672.0,3.0,5.0,-0.12766726832353711
739.0,3.0,5.0,-0.12766726832353711
713.0,3.0,5.0,-0.13385939741750358
765.0,3.0,5.0,-0.13385939741750358
786.0,3.0,5.0,-0.13029604603446415
769.0,3.0,5.0,-0.13146418598910847
775.0,3.0,5.0,-0.12900880887366747
742.0,3.0,5.0,-0.12900880887366747
747.0,3.0,5.0,-0.12690918066675924
720.0,3.0,5.0,-0.12586569167399453
691.0,3.0,5.0,-0.13520834297527037
713.0,3.0,5.0,-0.13295876336372472
714.0,3.0,5.0,-0.13295876336372472
796.0,3.0,5.0,-0.13295876336372472
799.0,3.0,5.0,-0.13295876336372472
775.0,3.0,5.0,-0.13295876336372472
787.0,3.0,5.0,-0.13295876336372472
767.0,3.0,5.0,-0.13295876336372472
742.0,3.0,5.0,-0.13295876336372472
794.0,3.0,5.0,-0.12872803566745344
749.0,3.0,5.0,-0.13017849153823607
759.0,3.0,5.0,-0.13017849153823607
707.0,3.0,5.0,-0.13017849153823607
697.0,3.0,5.0,-0.1300584687061292
694.0,3.0,5.0,-0.1273901976211413
708.0,3.0,5.0,-0.12997454528624983
725.0,3.0,5.0,-0.12997454528624983
770.0,3.0,5.0,-0.12997454528624983
773.0,3.0,5.0,-0.12951296647691335
775.0,3.0,5.0,-0.1311624319279246
809.0,3.0,5.0,-0.1311624319279246
813.0,3.0,5.0,-0.13815121642677528
844.0,3.0,5.0,-0.14064115024451954
832.0,3.0,5.0,-0.13353666250134988
788.0,3.0,5.0,-0.13353666250134988
802.0,3.0,5.0,-0.13353666250134988
824.0,3.0,5.0,-0.13353666250134988
808.0,3.0,5.0,-0.13353666250134988
830.0,3.0,5.0,-0.1406312769010043
833.0,3.0,5.0,-0.1406312769010043
804.0,3.0,5.0,-0.13759059564030177
804.0,3.0,5.0,-0.13759059564030177
801.0,3.0,5.0,-0.13759059564030177
805.0,3.0,5.0,-0.13945850881658722
808.0,3.0,5.0,-0.13945850881658722
815.0,3.0,5.0,-0.13257030900479783
814.0,3.0,5.0,-0.14135419077150924
792.0,3.0,5.0,-0.13180080529458046
789.0,3.0,5.0,-0.13432344456271889
766.0,3.0,5.0,-0.13336758149365174
744.0,3.0,5.0,-0.13336758149365174
739.0,3.0,5.0,-0.13775443143425742
730.0,3.0,5.0,-0.1363996235787785
737.0,3.0,5.0,-0.1352799247157557
751.0,3.0,5.0,-0.1352799247157557
739.0,3.0,5.0,-0.1352799247157557
725.0,3.0,5.0,-0.1332373767760448
740.0,3.0,5.0,-0.13718362876228382
728.0,3.0,5.0,-0.13718362876228382
731.0,3.0,5.0,-0.13228922725659895
746.0,3.0,5.0,-0.13356813378380464
772.0,3.0,5.0,-0.1443473565665448
759.0,3.0,5.0,-0.1443473565665448
742.0,3.0,5.0,-0.14575585072738773
735.0,3.0,5.0,-0.14575585072738773
726.0,3.0,5.0,-0.14575585072738773
710.0,3.0,5.0,-0.14575585072738773
688.0,3.0,5.0,-0.14850711960630042
700.0,3.0,5.0,-0.1434251245738264
705.0,3.0,5.0,-0.1352678915783465
715.0,3.0,5.0,-0.13965875256475524
742.0,3.0,5.0,-0.14150938738988908
717.0,3.0,5.0,-0.13559618025022754
713.0,3.0,5.0,-0.1298866108205674
702.0,3.0,5.0,-0.1298866108205674
728.0,3.0,5.0,-0.1298866108205674
755.0,3.0,5.0,-0.12101263479427964
709.0,3.0,5.0,-0.12101263479427964
721.0,3.0,5.0,-0.12101263479427964
719.0,3.0,5.0,-0.11967016861819472
663.0,3.0,5.0,-0.11967016861819472
683.0,3.0,5.0,-0.11967016861819472
650.0,3.0,5.0,-0.13291093935607287
635.0,3.0,5.0,-0.13722373922031442
666.0,4.0,4.0,-0.012696194134616867
631.0,4.0,4.0,-0.0169059409759183
622.0,4.0,4.0,-0.0169059409759183
656.0,4.0,4.0,-0.01672822079264436
660.0,4.0,4.0,-0.01672822079264436
657.0,4.0,4.0,-0.01672822079264436
696.0,4.0,4.0,-0.011138982737075948
696.0,4.0,4.0,-0.011138982737075948
781.0,4.0,4.0,-0.011138982737075948
714.0,4.0,4.0,-0.011138982737075948
724.0,4.0,4.0,-0.007283133552398143
727.0,4.0,4.0,-0.007283133552398143
691.0,3.0,5.0,-0.13629101680011108
722.0,3.0,5.0,-0.13235556378334182
701.0,3.0,5.0,-0.1313589731722744
697.0,3.0,5.0,-0.12877987072090835
704.0,3.0,5.0,-0.12976658798846052
697.0,3.0,5.0,-0.13535366625013498
670.0,3.0,5.0,-0.13535366625013498
671.0,4.0,4.0,-0.012860338470557382
711.0,4.0,4.0,-0.01434319124974931
686.0,4.0,4.0,-0.012677990157510683
707.0,4.0,4.0,-0.012677990157510683
734.0,4.0,4.0,-0.012677990157510683
725.0,4.0,4.0,-0.007840668919023156
717.0,4.0,4.0,-0.007840668919023156
753.0,4.0,4.0,-0.007840668919023156
816.0,4.0,4.0,-0.00467132565063791
840.0,4.0,4.0,-0.00231715030622792
861.0,4.0,4.0,-0.0030058160164144337
851.0,4.0,4.0,-0.0055284552845528455
844.0,4.0,4.0,-0.007352555498989525
798.0,4.0,4.0,0.0005843785193070147
794.0,4.0,4.0,0.0030338933370358374
805.0,4.0,4.0,0.0019462828404375125
815.0,4.0,4.0,-0.003237222505052375
776.0,4.0,4.0,-0.007641042254824825
800.0,4.0,4.0,-0.007641042254824825
763.0,4.0,4.0,-0.007641042254824825
784.0,4.0,4.0,-0.007641042254824825
779.0,4.0,4.0,-0.007641042254824825
793.0,4.0,4.0,-0.007641042254824825
749.0,4.0,4.0,-0.007641042254824825
783.0,4.0,4.0,-0.007641042254824825
771.0,4.0,4.0,-0.007641042254824825
785.0,4.0,4.0,-0.004495456719273075
842.0,4.0,4.0,-0.005807377238857777
842.0,4.0,4.0,-0.012527113126918746
819.0,4.0,4.0,-0.012331188966538622
755.0,4.0,4.0,-0.01180080529458046
711.0,4.0,4.0,-0.01180080529458046
710.0,4.0,4.0,-0.01180080529458046
692.0,4.0,4.0,-0.01180080529458046
718.0,4.0,4.0,-0.013580475463198655
718.0,4.0,4.0,-0.013686613905987258
699.0,4.0,4.0,-0.0128702118140726
728.0,4.0,4.0,-0.0128702118140726
789.0,4.0,4.0,-0.0128702118140726
845.0,4.0,4.0,-0.0128702118140726
787.0,4.0,4.0,-0.0128702118140726
703.0,4.0,4.0,-0.0128702118140726
715.0,4.0,4.0,-0.0128702118140726
727.0,4.0,4.0,-0.0128702118140726
802.0,4.0,4.0,-0.0128702118140726
698.0,4.0,4.0,-0.0128702118140726
719.0,4.0,4.0,-0.011078199966060381
713.0,4.0,4.0,-0.010078215393159624
709.0,4.0,4.0,-0.0010943984202650375
758.0,4.0,4.0,-0.0010943984202650375
744.0,4.0,4.0,-0.0010943984202650375
776.0,4.0,4.0,-0.0007883247712932537
717.0,4.0,4.0,-0.004228567902377316
663.0,4.0,4.0,-0.004228567902377316
664.0,4.0,4.0,-0.004228567902377316
680.0,4.0,4.0,-0.004228567902377316
744.0,3.0,5.0,-0.1341846006695361
801.0,3.0,5.0,-0.1341846006695361
750.0,2.0,6.0,-0.25788216781598555
783.0,2.0,6.0,-0.2601823483130467
759.0,2.0,6.0,-0.25713796454852594
752.0,2.0,6.0,-0.25713796454852594
666.0,3.0,5.0,-0.12894648339272766
669.0,3.0,5.0,-0.12920010490427486
695.0,3.0,5.0,-0.1302201447061909
685.0,3.0,5.0,-0.1302201447061909
698.0,3.0,5.0,-0.1302201447061909
699.0,3.0,5.0,-0.1302201447061909
719.0,3.0,5.0,-0.1302201447061909
711.0,3.0,5.0,-0.12903935453016768
691.0,3.0,5.0,-0.128943706514864
681.0,3.0,5.0,-0.128943706514864
698.0,3.0,5.0,-0.128943706514864
688.0,3.0,5.0,-0.128943706514864
680.0,3.0,5.0,-0.12306166211567239
713.0,3.0,5.0,-0.13132441646997114
694.0,3.0,5.0,-0.13132441646997114
679.0,3.0,5.0,-0.11385816324956419
728.0,3.0,5.0,-0.1195029388624057
723.0,3.0,5.0,-0.11778250875487882
724.0,3.0,5.0,-0.12205982629086252
713.0,2.0,6.0,-0.2630986871538545
703.0,2.0,6.0,-0.2622742629703337
677.0,2.0,6.0,-0.264107310902331
676.0,2.0,6.0,-0.264107310902331
686.0,2.0,6.0,-0.264107310902331
671.0,2.0,6.0,-0.264107310902331
668.0,2.0,6.0,-0.264107310902331
685.0,2.0,6.0,-0.264107310902331
666.0,2.0,6.0,-0.26615479551379956
748.0,2.0,6.0,-0.26615479551379956
715.0,2.0,6.0,-0.26615479551379956
757.0,2.0,6.0,-0.26615479551379956
789.0,2.0,6.0,-0.26615479551379956
817.0,2.0,6.0,-0.2691596859042594
792.0,2.0,6.0,-0.2691596859042594
787.0,2.0,6.0,-0.26542663642955217
762.0,2.0,6.0,-0.26163465543573844
734.0,2.0,6.0,-0.2631603955508246
739.0,2.0,6.0,-0.2631603955508246
757.0,2.0,6.0,-0.2631603955508246
779.0,2.0,6.0,-0.26370528069607074
768.0,2.0,6.0,-0.26610789713210226
790.0,2.0,6.0,-0.26572962465867545
784.0,2.0,6.0,-0.2669388006973049
784.0,2.0,6.0,-0.2669388006973049
774.0,2.0,6.0,-0.2669388006973049
771.0,2.0,6.0,-0.2669388006973049
735.0,2.0,6.0,-0.2620138535351198
710.0,2.0,6.0,-0.26314928803936993
732.0,2.0,6.0,-0.26314928803936993
739.0,2.0,6.0,-0.26314928803936993
745.0,2.0,6.0,-0.26314928803936993
745.0,2.0,6.0,-0.2616627327563598
694.0,2.0,6.0,-0.2616627327563598
674.0,2.0,6.0,-0.2644979250551519
724.0,2.0,6.0,-0.264330386757378
742.0,2.0,6.0,-0.2631758226500671
724.0,2.0,6.0,-0.2631758226500671
672.0,2.0,6.0,-0.2631758226500671
678.0,2.0,6.0,-0.2631758226500671
668.0,2.0,6.0,-0.2631758226500671
669.0,2.0,6.0,-0.2631758226500671
672.0,2.0,6.0,-0.2631758226500671
633.0,2.0,6.0,-0.2631758226500671
624.0,2.0,6.0,-0.2631758226500671
631.0,2.0,6.0,-0.2631758226500671
668.0,2.0,6.0,-0.26124897795467517
645.0,2.0,6.0,-0.26124897795467517
620.0,2.0,6.0,-0.25836812144212523
624.0,2.0,6.0,-0.25836812144212523
690.0,2.0,6.0,-0.2578528563274248
745.0,3.0,5.0,-0.13406488637941408
729.0,3.0,5.0,-0.13406488637941408
714.0,3.0,5.0,-0.1383770691596859
642.0,2.0,6.0,-0.25492818685302604
681.0,2.0,6.0,-0.25492818685302604
680.0,2.0,6.0,-0.25492818685302604
706.0,2.0,6.0,-0.25335770815013653
704.0,2.0,6.0,-0.25915737183937304
725.0,2.0,6.0,-0.25915737183937304
737.0,2.0,6.0,-0.25915737183937304
792.0,2.0,6.0,-0.26284629981024665
794.0,2.0,6.0,-0.26284629981024665
794.0,2.0,6.0,-0.26284629981024665
744.0,2.0,6.0,-0.2575615926937258
731.0,3.0,5.0,-0.12418876598633159
735.0,3.0,5.0,-0.12418876598633159
744.0,3.0,5.0,-0.12418876598633159
760.0,3.0,5.0,-0.1252384258187933
762.0,3.0,5.0,-0.1252384258187933
759.0,3.0,5.0,-0.12504959812406474
739.0,3.0,5.0,-0.12504959812406474
756.0,3.0,5.0,-0.11848567593835331
738.0,3.0,5.0,-0.12226809213063668
746.0,3.0,5.0,-0.12226809213063668
756.0,3.0,5.0,-0.1251828882615202
688.0,2.0,6.0,-0.26749911294179357
685.0,2.0,6.0,-0.26749911294179357
673.0,2.0,6.0,-0.26749911294179357
675.0,2.0,6.0,-0.27274957189799603
683.0,2.0,6.0,-0.2719584702488391
735.0,2.0,6.0,-0.2719584702488391
725.0,2.0,6.0,-0.2719584702488391
750.0,2.0,6.0,-0.2677524259113559
681.0,2.0,6.0,-0.2677524259113559
696.0,2.0,6.0,-0.27644343654062725
680.0,2.0,6.0,-0.2738982737075948
646.0,2.0,6.0,-0.2738982737075948
658.0,2.0,6.0,-0.2650227549713827
661.0,2.0,6.0,-0.2650227549713827
656.0,2.0,6.0,-0.2650227549713827
659.0,2.0,6.0,-0.257759368106015
661.0,2.0,6.0,-0.257759368106015
659.0,2.0,6.0,-0.26205550670307465
704.0,3.0,5.0,-0.1447327255056232
667.0,2.0,6.0,-0.2597312599311951
686.0,2.0,6.0,-0.2597312599311951
684.0,2.0,6.0,-0.27044908285895003
718.0,2.0,6.0,-0.27044908285895003
699.0,2.0,6.0,-0.27044908285895003
701.0,2.0,6.0,-0.2720902176763703
688.0,2.0,6.0,-0.2720902176763703
671.0,2.0,6.0,-0.2703012912482066
678.0,2.0,6.0,-0.2703012912482066
655.0,2.0,6.0,-0.2703012912482066
648.0,2.0,6.0,-0.2703012912482066
633.0,2.0,6.0,-0.2703012912482066
613.0,2.0,6.0,-0.2703012912482066
618.0,2.0,6.0,-0.2703012912482066
629.0,2.0,6.0,-0.2703012912482066
603.0,2.0,6.0,-0.2703012912482066
608.0,2.0,6.0,-0.2681519877817374
607.0,2.0,6.0,-0.2681519877817374
605.0,2.0,6.0,-0.2681519877817374
603.0,2.0,6.0,-0.26636707239937674
579.0,2.0,6.0,-0.2617602320235726
578.0,2.0,6.0,-0.2617602320235726
585.0,2.0,6.0,-0.2617602320235726
616.0,2.0,6.0,-0.27174526773730734
579.0,2.0,6.0,-0.2672334582928372
584.0,2.0,6.0,-0.2672334582928372
573.0,2.0,6.0,-0.26195121951219513
579.0,2.0,6.0,-0.26195121951219513
625.0,2.0,6.0,-0.2621918822603786
621.0,2.0,6.0,-0.2621918822603786
619.0,2.0,6.0,-0.2621918822603786
611.0,2.0,6.0,-0.2621918822603786
609.0,2.0,6.0,-0.2621918822603786
599.0,2.0,6.0,-0.2621918822603786
597.0,2.0,6.0,-0.2621918822603786
601.0,2.0,6.0,-0.2690893383317135
595.0,3.0,5.0,-0.1490338007744404
594.0,3.0,5.0,-0.14448836025362152
565.0,3.0,5.0,-0.14724950247604943
598.0,2.0,6.0,-0.273428981348637
665.0,2.0,6.0,-0.273428981348637
692.0,2.0,6.0,-0.273428981348637
714.0,2.0,6.0,-0.2600135758473334
650.0,2.0,6.0,-0.25637401459403586
662.0,2.0,6.0,-0.25637401459403586
672.0,2.0,6.0,-0.25637401459403586
671.0,2.0,6.0,-0.25637401459403586
661.0,2.0,6.0,-0.25637401459403586
659.0,2.0,6.0,-0.25637401459403586
686.0,2.0,6.0,-0.25312198207371067
704.0,2.0,6.0,-0.25312198207371067
705.0,2.0,6.0,-0.25312198207371067
685.0,2.0,6.0,-0.26500701933015536
700.0,2.0,6.0,-0.26500701933015536
640.0,2.0,6.0,-0.26500701933015536
636.0,2.0,6.0,-0.2647577174063961
651.0,3.0,5.0,-0.1469400348652443
670.0,3.0,5.0,-0.1475531077891424
667.0,3.0,5.0,-0.14581046265870629
740.0,3.0,5.0,-0.14581046265870629
731.0,3.0,5.0,-0.14581046265870629
691.0,3.0,5.0,-0.15031610126347944
735.0,3.0,5.0,-0.15031610126347944
722.0,3.0,5.0,-0.15128985976766787
700.0,3.0,5.0,-0.14445318646734853
760.0,3.0,5.0,-0.14445318646734853
792.0,3.0,5.0,-0.1415553601456318
792.0,3.0,5.0,-0.1415553601456318
715.0,3.0,5.0,-0.1415553601456318
713.0,3.0,5.0,-0.1402628777710927
699.0,3.0,5.0,-0.1402628777710927
692.0,3.0,5.0,-0.14243809876428934
702.0,3.0,5.0,-0.14243809876428934
686.0,3.0,5.0,-0.14298267536755063
666.0,3.0,5.0,-0.13380601965412445
762.0,3.0,5.0,-0.13380601965412445
676.0,2.0,6.0,-0.2546517332345999
581.0,2.0,6.0,-0.2546517332345999
623.0,2.0,6.0,-0.2569670322889187
625.0,2.0,6.0,-0.2569670322889187
632.0,2.0,6.0,-0.2569670322889187
662.0,2.0,6.0,-0.25374708813501795
643.0,2.0,6.0,-0.2515647706761698
673.0,2.0,6.0,-0.2515647706761698
626.0,2.0,6.0,-0.26185989108467933
679.0,3.0,5.0,-0.13836688727418583
690.0,3.0,5.0,-0.13836688727418583
704.0,3.0,5.0,-0.13836688727418583
720.0,3.0,5.0,-0.13836688727418583
702.0,3.0,5.0,-0.13836688727418583
708.0,3.0,5.0,-0.13836688727418583
761.0,3.0,5.0,-0.14329738819209825
742.0,3.0,5.0,-0.13803520464047145
729.0,3.0,5.0,-0.13803520464047145
750.0,3.0,5.0,-0.1397864889464834
770.0,3.0,5.0,-0.1423816355810617
845.0,3.0,5.0,-0.13730457722034525
846.0,3.0,5.0,-0.13730457722034525
826.0,3.0,5.0,-0.13182672282130792
767.0,3.0,5.0,-0.13182672282130792
748.0,3.0,5.0,-0.1285503154841795
769.0,3.0,5.0,-0.1373206214035575
744.0,3.0,5.0,-0.1445509942765462
735.0,3.0,5.0,-0.13516391292945187
730.0,3.0,5.0,-0.13491615371561685
735.0,3.0,5.0,-0.1333728267073942
752.0,3.0,5.0,-0.13648138720476388
773.0,3.0,5.0,-0.13536569938754417
763.0,3.0,5.0,-0.13999598895419693
766.0,3.0,5.0,-0.14392650529920858
766.0,3.0,5.0,-0.15296524274540657
819.0,3.0,5.0,-0.15296524274540657
807.0,3.0,5.0,-0.14714398111723054
812.0,3.0,5.0,-0.14714398111723054
767.0,3.0,5.0,-0.14714398111723054
771.0,3.0,5.0,-0.14714398111723054
730.0,3.0,5.0,-0.14681044723160705
754.0,3.0,5.0,-0.1439357615587541
771.0,3.0,5.0,-0.14118912080961415
767.0,3.0,5.0,-0.14118912080961415
740.0,3.0,5.0,-0.14118912080961415
785.0,3.0,5.0,-0.14118912080961415
782.0,3.0,5.0,-0.14118912080961415
740.0,3.0,5.0,-0.14118912080961415
753.0,3.0,5.0,-0.14118912080961415
714.0,3.0,5.0,-0.14575153113959982
728.0,3.0,5.0,-0.14575153113959982
770.0,3.0,5.0,-0.14575153113959982
803.0,3.0,5.0,-0.14575153113959982
803.0,3.0,5.0,-0.14575153113959982
807.0,3.0,5.0,-0.14575153113959982
807.0,3.0,5.0,-0.14494006571944276
831.0,3.0,5.0,-0.14494006571944276
812.0,3.0,5.0,-0.14494006571944276
817.0,3.0,5.0,-0.1471371931935638
833.0,3.0,5.0,-0.14480708412397217
838.0,3.0,5.0,-0.1444285031085605
769.0,3.0,5.0,-0.1444285031085605
736.0,3.0,5.0,-0.1444285031085605
735.0,3.0,5.0,-0.14262538374909367
741.0,3.0,5.0,-0.14262538374909367
773.0,3.0,5.0,-0.13944246463337498
778.0,3.0,5.0,-0.14275990805448852
763.0,2.0,6.0,-0.26411903549775534
752.0,2.0,6.0,-0.26411903549775534
711.0,2.0,6.0,-0.26411903549775534
719.0,2.0,6.0,-0.25966924299224015
713.0,2.0,6.0,-0.2634565958562811
709.0,2.0,6.0,-0.2634565958562811
720.0,2.0,6.0,-0.2634565958562811
735.0,2.0,6.0,-0.2634565958562811
733.0,2.0,6.0,-0.2634565958562811
783.0,2.0,6.0,-0.2700359451412351
762.0,2.0,6.0,-0.2700359451412351
768.0,3.0,5.0,-0.14949753937767082
752.0,3.0,5.0,-0.14949753937767082
779.0,3.0,5.0,-0.14949753937767082
739.0,3.0,5.0,-0.1465284398574536
723.0,3.0,5.0,-0.1465284398574536
751.0,3.0,5.0,-0.15047654309560174
739.0,3.0,5.0,-0.15047654309560174
785.0,3.0,5.0,-0.14078215393159624
775.0,3.0,5.0,-0.1384375433887166
774.0,3.0,5.0,-0.1384375433887166
772.0,3.0,5.0,-0.1339766433717468
789.0,3.0,5.0,-0.1363314358001265
772.0,3.0,5.0,-0.1363314358001265
731.0,2.0,6.0,-0.260047515465667
720.0,2.0,6.0,-0.260047515465667
717.0,2.0,6.0,-0.2656037395288564
747.0,2.0,6.0,-0.26488144274232117
756.0,2.0,6.0,-0.26280711497817066
783.0,2.0,6.0,-0.2534314496845158
801.0,2.0,6.0,-0.2534314496845158
791.0,2.0,6.0,-0.2534314496845158
764.0,2.0,6.0,-0.256402708998627
715.0,2.0,6.0,-0.26133598679440306
723.0,2.0,6.0,-0.26255318492463864
695.0,2.0,6.0,-0.26864411224757406
675.0,2.0,6.0,-0.26864411224757406
680.0,2.0,6.0,-0.2635010259020996
703.0,2.0,6.0,-0.26399777849770906
693.0,2.0,6.0,-0.26391601487172367
698.0,2.0,6.0,-0.26391601487172367
834.0,3.0,5.0,-0.1395347186868453
815.0,3.0,5.0,-0.1395347186868453
853.0,3.0,5.0,-0.1395347186868453
897.0,3.0,5.0,-0.13616266333441324
864.0,3.0,5.0,-0.1458221872541306
911.0,3.0,5.0,-0.14324185063482514
887.0,3.0,5.0,-0.14324185063482514
940.0,3.0,5.0,-0.143584949321979
955.0,3.0,5.0,-0.143584949321979
827.0,3.0,5.0,-0.143584949321979
855.0,2.0,6.0,-0.26146619151201
796.0,2.0,6.0,-0.26146619151201
802.0,2.0,6.0,-0.2650446614523071
798.0,2.0,6.0,-0.2650446614523071
829.0,3.0,5.0,-0.14626741333827
825.0,3.0,5.0,-0.14626741333827
812.0,3.0,5.0,-0.1430591937797936
755.0,2.0,6.0,-0.2698535968281884
768.0,2.0,6.0,-0.2698535968281884
788.0,2.0,6.0,-0.2698535968281884
761.0,2.0,6.0,-0.2690930408355317
769.0,2.0,6.0,-0.26743863871276286
763.0,2.0,6.0,-0.2661631261473905
757.0,2.0,6.0,-0.2661631261473905
742.0,2.0,6.0,-0.2661631261473905
739.0,2.0,6.0,-0.2661631261473905
714.0,3.0,5.0,-0.1326116536307678
708.0,3.0,5.0,-0.1326116536307678
666.0,3.0,5.0,-0.13315777294395334
692.0,3.0,5.0,-0.13315777294395334
707.0,3.0,5.0,-0.13315777294395334
709.0,3.0,5.0,-0.13772542848768146
708.0,3.0,5.0,-0.13772542848768146
682.0,3.0,5.0,-0.13772542848768146
683.0,3.0,5.0,-0.13367488931056293
694.0,3.0,5.0,-0.14420912975733172
702.0,3.0,5.0,-0.14420912975733172
707.0,3.0,5.0,-0.14303080791718734
716.0,3.0,5.0,-0.1468925193995773
722.0,3.0,5.0,-0.1468925193995773
722.0,3.0,5.0,-0.1468925193995773
719.0,3.0,5.0,-0.13988337112972649
728.0,3.0,5.0,-0.1415649249471622
771.0,3.0,5.0,-0.14378395890220763
792.0,3.0,5.0,-0.14378395890220763
779.0,3.0,5.0,-0.14032396908409311
767.0,3.0,5.0,-0.13873466932012773
757.0,3.0,5.0,-0.13627497261689883
709.0,3.0,5.0,-0.13627497261689883
732.0,3.0,5.0,-0.13627497261689883
729.0,3.0,5.0,-0.1365662362505978
724.0,3.0,5.0,-0.1365662362505978
693.0,3.0,5.0,-0.1365662362505978
763.0,4.0,4.0,-0.01223615803520464
763.0,4.0,4.0,-0.010816556362907083
756.0,4.0,4.0,-0.010816556362907083
726.0,4.0,4.0,-0.010816556362907083
742.0,4.0,4.0,-0.007091528979805927
806.0,4.0,4.0,-0.007091528979805927
798.0,4.0,4.0,-0.007091528979805927
759.0,4.0,4.0,-0.01480507860107064
752.0,4.0,4.0,-0.01480507860107064
740.0,4.0,4.0,-0.016506996189506486
756.0,4.0,4.0,-0.014416007158174048
750.0,4.0,4.0,-0.014416007158174048
753.0,4.0,4.0,-0.01728544761728452
746.0,4.0,4.0,-0.01728544761728452
754.0,4.0,4.0,-0.01728544761728452
749.0,4.0,4.0,-0.01248700266888817
732.0,4.0,4.0,-0.01248700266888817
723.0,4.0,4.0,-0.005539254254022616
708.0,4.0,4.0,-0.005539254254022616
708.0,4.0,4.0,-0.008497863346754909
703.0,4.0,4.0,-0.008497863346754909
701.0,4.0,4.0,-0.008905447308742537
712.0,4.0,4.0,-0.007405624720383826
718.0,4.0,4.0,-0.007405624720383826
675.0,4.0,4.0,-0.007405624720383826
650.0,4.0,4.0,-0.007405624720383826
648.0,4.0,4.0,-0.007405624720383826
662.0,4.0,4.0,-0.007405624720383826
658.0,4.0,4.0,-0.009565727156322796
638.0,4.0,4.0,-0.007077953132472501
638.0,4.0,4.0,-0.006826799956804122
633.0,4.0,4.0,-0.007585196155566869
674.0,4.0,4.0,-0.007585196155566869
677.0,4.0,4.0,-0.007385260949383687
662.0,4.0,4.0,-0.007385260949383687
668.0,4.0,4.0,-0.00831921753752642
669.0,4.0,4.0,-0.00831921753752642
644.0,4.0,4.0,-0.00831921753752642
689.0,4.0,4.0,-0.011049197019484426
626.0,4.0,4.0,-0.012481757455145709
607.0,4.0,4.0,-0.012481757455145709
590.0,4.0,4.0,-0.01844278860245908
657.0,4.0,4.0,-0.01844278860245908
620.0,4.0,4.0,-0.01844278860245908
617.0,4.0,4.0,-0.014710664753706361
636.0,4.0,4.0,-0.011671217660943213
628.0,4.0,4.0,-0.011671217660943213
663.0,4.0,4.0,-0.01631909412073248
664.0,4.0,4.0,-0.015527375387605869
668.0,4.0,4.0,-0.012837814905663289
667.0,4.0,4.0,-0.012837814905663289
677.0,4.0,4.0,-0.013942395211428395
694.0,4.0,4.0,-0.013942395211428395
740.0,4.0,4.0,-0.01190540102744481
793.0,4.0,4.0,-0.01190540102744481
803.0,3.0,5.0,-0.15000694219465913
839.0,3.0,5.0,-0.14663488684222706
842.0,3.0,5.0,-0.14663488684222706
845.0,2.0,6.0,-0.26971351876706623
791.0,3.0,5.0,-0.1421011709168325
815.0,3.0,5.0,-0.1443853072306814
813.0,3.0,5.0,-0.14426250752071088
812.0,3.0,5.0,-0.14426250752071088
808.0,3.0,5.0,-0.14337236389441693
791.0,3.0,5.0,-0.14501103037595842
765.0,3.0,5.0,-0.14501103037595842
742.0,3.0,5.0,-0.14152697428302558
741.0,3.0,5.0,-0.14152697428302558
724.0,3.0,5.0,-0.14878295614075684
684.0,3.0,5.0,-0.1560173400595486
693.0,3.0,5.0,-0.1560173400595486
701.0,3.0,5.0,-0.15340368090587927
772.0,3.0,5.0,-0.15340368090587927
769.0,3.0,5.0,-0.15340368090587927
775.0,3.0,5.0,-0.15340368090587927
742.0,3.0,5.0,-0.15340368090587927
736.0,3.0,5.0,-0.1529488900202095
738.0,3.0,5.0,-0.15170978540904953
678.0,2.0,6.0,-0.27203437157711235
655.0,2.0,6.0,-0.27203437157711235
690.0,2.0,6.0,-0.27203437157711235
701.0,2.0,6.0,-0.27203437157711235
726.0,2.0,6.0,-0.27203437157711235
741.0,2.0,6.0,-0.27203437157711235
731.0,2.0,6.0,-0.27203437157711235
731.0,2.0,6.0,-0.27203437157711235
718.0,2.0,6.0,-0.27203437157711235
693.0,2.0,6.0,-0.2719084864472933
689.0,2.0,6.0,-0.27093349377516546
730.0,2.0,6.0,-0.27093349377516546
711.0,2.0,6.0,-0.2729377825087549
714.0,2.0,6.0,-0.27231421915737186
717.0,2.0,6.0,-0.27231421915737186
683.0,2.0,6.0,-0.27231421915737186
